Date,Octanol PPM ,Hexanol PPM ,Ethanol PPM ,Dodecanol PPM ,Decanol PPM ,Butanol PPM,%nC8OH,%nC6OH,%nC12OH,%nC10OH ,%Al2O3_bM
5/6/2018 16:00,5.58,4.82,59,0.63,4.8,27.13,5.58,4.82,0.63,4.8,10.753
5/6/2018 22:00,6.13,5.24,51.45,0.41,4.4,24.02,6.13,5.24,0.41,4.4,10.68
5/7/2018 4:00,5.73,5.06,52.91,0.55,4.52,24.93,5.73,5.06,0.55,4.52,10.762
5/7/2018 10:00,5.21,4.49,55.66,0.31,3.81,26.94,5.21,4.49,0.31,3.81,10.672
5/7/2018 16:00,6.31,5.38,54.92,0.27,4.02,27.6,6.31,5.38,0.27,4.02,10.614
5/7/2018 22:00,6.31,5.38,54.92,0.27,4.02,27.6,6.31,5.38,0.27,4.02,10.614
5/7/2018 22:00,6.47,5.59,43.79,0.55,5.35,19.45,6.47,5.59,0.55,5.35,10.827
5/8/2018 4:00,5.65,4.9,47.58,0.49,4.61,22.82,5.65,4.9,0.49,4.61,10.729
5/8/2018 10:00,5.38,5.15,61.61,0.66,4.68,26.93,5.38,5.15,0.66,4.68,10.794
5/8/2018 16:00,5.82,5.36,50.36,0.73,5.11,23.78,5.82,5.36,0.73,5.11,10.991
5/8/2018 22:00,6.2,5.41,49.7,0.54,4.6,20.7,6.2,5.41,0.54,4.6,10.614
5/9/2018 4:00,7.26,6.21,49.76,0.48,4.64,22.46,7.26,6.21,0.48,4.64,10.36
5/9/2018 10:00,6.16,5.51,53.25,0.49,4.64,27.06,6.16,5.51,0.49,4.64,10.844
5/9/2018 16:00,6.13,5.52,47.19,0.47,4.73,23.43,6.13,5.52,0.47,4.73,10.934
5/9/2018 22:00,6.45,5.58,43.02,0.4,4.54,21.06,6.45,5.58,0.4,4.54,10.794
5/10/2018 4:00,7.11,6,42.66,0.38,4.45,21.67,7.11,6,0.38,4.45,11.188
5/10/2018 10:00,5.84,5.3,48.37,0.58,4.82,24.49,5.84,5.3,0.58,4.82,10.884
5/10/2018 16:00,5.55,5.82,65.01,1.07,4.68,28.49,5.55,5.82,1.07,4.68,11.425
5/10/2018 22:00,6.8,5.95,34.29,0.4,4.28,17.6,6.8,5.95,0.4,4.28,11.032
5/11/2018 4:00,5.24,4.94,37.43,0.68,4.43,17.49,5.24,4.94,0.68,4.43,11.089
5/11/2018 10:00,6.64,6.01,36.01,0.62,5.12,18.9,6.64,6.01,0.62,5.12,11.294
5/11/2018 16:00,7.32,6.58,34.33,0.88,5.76,18.11,7.32,6.58,0.88,5.76,11.196
5/11/2018 22:00,7.5,6.59,31.84,0.73,5.58,16.9,7.5,6.59,0.73,5.58,11.032
5/12/2018 4:00,6.4,6.13,31.45,1.43,5.98,16.51,6.4,6.13,1.43,5.98,11.138
5/12/2018 10:00,6.65,6.13,32.96,1.52,5.64,17.15,6.65,6.13,1.52,5.64,11.171
5/12/2018 16:00,6.74,6.09,37.98,0.72,5,20.95,6.74,6.09,0.72,5,11.204
5/12/2018 22:00,7.3,6.57,34.61,0.7,5.82,17.79,7.3,6.57,0.7,5.82,11.097
5/13/2018 4:00,6.37,5.84,32.01,0.94,5.5,15.51,6.37,5.84,0.94,5.5,11.122
5/13/2018 10:00,6.92,6.22,37.58,0.56,4.93,18.91,6.92,6.22,0.56,4.93,11.13
5/13/2018 16:00,6.26,5.98,39.25,0.9,5.22,18.89,6.26,5.98,0.9,5.22,11.433
5/13/2018 22:00,6.75,6.34,45.99,1.17,5.92,21.4,6.75,6.34,1.17,5.92,11.13
5/14/2018 4:00,7.33,6.48,45.1,1.33,6.42,22.7,7.33,6.48,1.33,6.42,11.122
5/14/2018 10:00,6.9,6.25,48.15,0.66,4.94,24.43,6.9,6.25,0.66,4.94,11.171
5/14/2018 16:00,7.09,6.47,48.32,0.95,5.77,24.28,7.09,6.47,0.95,5.77,11.114
5/14/2018 22:00,8.23,7.38,46.13,1.26,7.48,20.25,8.23,7.38,1.26,7.48,10.917
5/15/2018 4:00,7.18,6.3,44.65,1.07,6.32,20.66,7.18,6.3,1.07,6.32,10.86
5/15/2018 10:00,7.99,7.09,49.42,0.96,6.39,22.5,7.99,7.09,0.96,6.39,11.057
5/15/2018 16:00,8.05,7.61,50.44,0.89,5.89,24.34,8.05,7.61,0.89,5.89,11.089
5/15/2018 22:00,7.96,7.53,29.54,1.43,7.66,13.91,7.96,7.53,1.43,7.66,10.893
5/16/2018 4:00,7.97,6.87,32.57,0.71,5.3,14.24,7.97,6.87,0.71,5.3,10.827
5/16/2018 10:00,7.55,6.59,39.26,0.6,5.02,15.94,7.55,6.59,0.6,5.02,11.097
5/16/2018 16:00,8.1,7.13,40.83,0.65,5.58,16.68,8.1,7.13,0.65,5.58,11.556
5/16/2018 22:00,8.36,7.6,31.32,0.72,5.98,12.05,8.36,7.6,0.72,5.98,11.024
5/17/2018 4:00,8.8,7.4,29.29,0.64,8.77,12.82,8.8,7.4,0.64,8.77,11.204
5/17/2018 10:00,9.12,8.13,35.6,0.72,5.79,15.84,9.12,8.13,0.72,5.79,11.147
5/17/2018 16:00,8.47,7.58,18.4,0.82,6.27,9.98,8.47,7.58,0.82,6.27,11.261
5/17/2018 22:00,7.93,7.2,10.98,0.57,4.91,8.11,7.93,7.2,0.57,4.91,10.876
5/18/2018 4:00,6.9,6.05,20.91,0.71,5.01,11.45,6.9,6.05,0.71,5.01,11.401
5/18/2018 10:00,7.56,6.63,29.93,0.55,5.34,14.98,7.56,6.63,0.55,5.34,11.458
5/18/2018 16:00,7.84,6.96,28.93,1.22,6.24,14.45,7.84,6.96,1.22,6.24,11.401
5/18/2018 22:00,8.64,7.8,25.62,0.86,5.75,13.5,8.64,7.8,0.86,5.75,11.31
5/19/2018 4:00,8.7,7.79,28.31,0.77,5.96,15.05,8.7,7.79,0.77,5.96,11.605
5/19/2018 10:00,8.61,7.73,32.99,0.92,6.45,16.58,8.61,7.73,0.92,6.45,11.745
5/19/2018 16:00,10.11,9.53,38.77,2.01,7.75,17,10.11,9.53,2.01,7.75,11.671
5/19/2018 22:00,9.4,8.77,30.36,1.63,7.59,12.47,9.4,8.77,1.63,7.59,11.515
5/20/2018 4:00,10.75,9.6,30.88,1.48,7.72,13.68,10.75,9.6,1.48,7.72,11.491
5/20/2018 10:00,10.71,10.59,46.48,1.72,8,19.74,10.71,10.59,1.72,8,11.671
5/20/2018 16:00,11.04,10.07,33.32,0.98,7.25,15.77,11.04,10.07,0.98,7.25,11.736
5/20/2018 22:00,9.48,8.79,27.95,1.6,7.17,12.48,9.48,8.79,1.6,7.17,11.491
5/21/2018 4:00,9.99,9.05,27.05,1.61,7.55,12.15,9.99,9.05,1.61,7.55,11.663
5/21/2018 10:00,10.58,9.65,31.84,0.8,6.83,13.97,10.58,9.65,0.8,6.83,11.622
5/21/2018 16:00,9.38,8.95,23.65,0.91,6.31,11.37,9.38,8.95,0.91,6.31,11.826
5/21/2018 22:00,10.53,9.67,21.04,1.11,7.34,10.63,10.53,9.67,1.11,7.34,11.818
5/22/2018 4:00,10.12,9.28,22.38,1.23,7.14,10.99,10.12,9.28,1.23,7.14,11.654
5/22/2018 10:00,9.82,9.16,25.22,0.72,6.17,11.97,9.82,9.16,0.72,6.17,11.835
5/22/2018 16:00,10.37,9.87,24.31,0.9,6.4,12.03,10.37,9.87,0.9,6.4,12.965
5/22/2018 22:00,10.7,10.08,25.87,0.73,6.66,12.2,10.7,10.08,0.73,6.66,11.589
5/23/2018 4:00,11.2,10.21,27.05,0.87,7.14,12.59,11.2,10.21,0.87,7.14,11.736
5/23/2018 10:00,9.88,9.38,33.72,1.21,7.15,13.63,9.88,9.38,1.21,7.15,11.654
5/23/2018 16:00,10.93,10.17,27.9,1.03,7.15,12.78,10.93,10.17,1.03,7.15,11.859
5/23/2018 22:00,10.91,10.12,25.65,1.51,7.99,11.67,10.91,10.12,1.51,7.99,11.712
5/24/2018 4:00,11.65,10.75,24.2,0.97,7.91,11.65,11.65,10.75,0.97,7.91,11.761
5/24/2018 10:00,10.57,9.84,31.22,0.73,6.91,13.51,10.57,9.84,0.73,6.91,11.728
5/24/2018 16:00,9.15,8.86,36.48,1.04,6.63,13.73,9.15,8.86,1.04,6.63,11.9
5/24/2018 22:00,9.04,8.36,28.46,0.56,5.7,11.32,9.04,8.36,0.56,5.7,11.573
5/25/2018 4:00,9.9,8.84,27.84,0.66,6.61,11.15,9.9,8.84,0.66,6.61,11.622
5/25/2018 10:00,8.87,8.05,29.33,0.83,6.27,10.91,8.87,8.05,0.83,6.27,11.548
5/25/2018 16:00,8.96,8.23,28.33,0.96,6.06,10.48,8.96,8.23,0.96,6.06,11.597
5/26/2018 4:00,9.13,8.34,26.74,0.66,5.95,10.29,9.13,8.34,0.66,5.95,11.581
6/1/2018 4:00,7.45,6.62,33.03,0.53,4.64,9.63,7.45,6.62,0.53,4.64,11.245
6/1/2018 10:00,6.18,5.84,31.06,0.61,4.5,10.09,6.18,5.84,0.61,4.5,11.482
6/1/2018 16:00,4.68,4.36,29.3,0.47,3.6,9,4.68,4.36,0.47,3.6,11.31
6/1/2018 22:00,5.16,4.71,33.48,0.3,3.71,9.16,5.16,4.71,0.3,3.71,10.934
6/2/2018 4:00,5.61,5.13,33.63,0.42,4.05,9.82,5.61,5.13,0.42,4.05,11.089
6/2/2018 10:00,4.86,4.5,36.41,0.38,3.91,10.31,4.86,4.5,0.38,3.91,10.975
6/2/2018 16:00,4.57,4.46,45.43,0.57,3.78,12.3,4.57,4.46,0.57,3.78,10.884
6/2/2018 22:00,5.74,5.12,35.78,0.49,4.33,11.18,5.74,5.12,0.49,4.33,10.999
6/3/2018 4:00,5.25,4.97,36.94,0.4,3.73,11.12,5.25,4.97,0.4,3.73,11.007
6/3/2018 10:00,5.43,4.96,41.36,0.47,4.28,11.87,5.43,4.96,0.47,4.28,11.196
6/3/2018 16:00,5.77,5.34,47.52,0.54,4.54,12.35,5.77,5.34,0.54,4.54,10.86
6/3/2018 22:00,5.53,5.23,35.87,0.5,4.34,9.48,5.53,5.23,0.5,4.34,10.835
6/4/2018 4:00,6.93,6.13,34.58,0.44,4.95,10.32,6.93,6.13,0.44,4.95,11.073
6/4/2018 10:00,6.88,6.25,41.52,0.77,5.13,12.81,6.88,6.25,0.77,5.13,10.958
6/4/2018 16:00,6.07,5.71,51.76,0.91,4.78,14.9,6.07,5.71,0.91,4.78,10.95
6/4/2018 22:00,6.78,6.16,49.03,0.44,5.03,12.43,6.78,6.16,0.44,5.03,10.893
6/5/2018 4:00,6.67,6.04,48.65,0.78,5.37,12.4,6.67,6.04,0.78,5.37,11.032
6/5/2018 10:00,6.25,5.63,53.62,0.64,4.92,13.41,6.25,5.63,0.64,4.92,10.884
6/5/2018 16:00,6.64,5.96,45.47,1.26,6.01,11.41,6.64,5.96,1.26,6.01,10.778
6/5/2018 22:00,6.92,6.2,35.02,1.08,6.3,9.5,6.92,6.2,1.08,6.3,10.948
6/6/2018 4:00,6.49,5.97,37.28,0.62,5.21,10.49,6.49,5.97,0.62,5.21,10.964
6/6/2018 10:00,7.02,6.21,21.87,0.62,5.53,8.33,7.02,6.21,0.62,5.53,10.639
6/6/2018 16:00,6.56,5.92,16.18,0.62,5.08,7.18,6.56,5.92,0.62,5.08,10.622
6/6/2018 22:00,6.26,5.79,34.53,0.84,5.32,8.98,6.26,5.79,0.84,5.32,10.678
6/7/2018 4:00,8.35,7.49,41.34,1.73,8.34,10.66,8.35,7.49,1.73,8.34,10.523
6/7/2018 10:00,9.36,6.94,52.43,2.97,8.82,16.8,9.36,6.94,2.97,8.82,10.622
6/7/2018 16:00,6.23,5.67,62.15,1.22,5.52,17.23,6.23,5.67,1.22,5.52,10.606
6/7/2018 22:00,7.24,6.82,69.8,1.24,6.43,18.09,7.24,6.82,1.24,6.43,11.032
6/8/2018 4:00,6.45,5.98,62.92,1.51,5.77,16.21,6.45,5.98,1.51,5.77,10.54
6/8/2018 10:00,7.72,6.93,72.59,0.71,5.93,18.61,7.72,6.93,0.71,5.93,10.59
6/8/2018 16:00,7.6,6.81,71.79,0.79,5.45,16.48,7.6,6.81,0.79,5.45,10.721
6/8/2018 22:00,6.13,5.61,64.15,0.67,4.89,12.66,6.13,5.61,0.67,4.89,10.573
6/9/2018 4:00,6.58,5.85,58.1,0.72,5.21,14.07,6.58,5.85,0.72,5.21,10.852
6/9/2018 10:00,6.3,5.89,68.26,0.56,4.49,18.15,6.3,5.89,0.56,4.49,10.975
6/9/2018 16:00,7.26,6.26,58.39,0.63,5.22,15.95,7.26,6.26,0.63,5.22,10.844
6/9/2018 22:00,7,6.38,45.99,0.69,5.36,12.23,7,6.38,0.69,5.36,10.729
6/10/2018 4:00,6.8,6.12,49.4,0.81,5.27,13.67,6.8,6.12,0.81,5.27,10.934
6/10/2018 10:00,7.36,6.56,44.7,0.51,5.06,13.01,7.36,6.56,0.51,5.06,10.811
6/10/2018 16:00,5.99,6.04,99.68,2.95,5.27,30.47,5.99,6.04,2.95,5.27,10.917
6/10/2018 22:00,6.38,5.81,58.01,0.72,4.72,16.83,6.38,5.81,0.72,4.72,11.032
6/11/2018 4:00,6.39,5.9,49.66,0.93,5.18,14.46,6.39,5.9,0.93,5.18,11.097
6/11/2018 10:00,6.5,6,49.19,0.56,4.61,13.81,6.5,6,0.56,4.61,11.523
6/11/2018 16:00,6.9,6.41,43.08,0.78,5.01,12.22,6.9,6.41,0.78,5.01,11.204
6/11/2018 22:00,7.37,6.56,43.11,0.5,5.28,11.57,7.36,6.56,0.5,5.28,10.884
6/12/2018 4:00,6.75,6.19,44.69,0.9,4.87,12.41,6.75,6.19,0.9,4.87,11.032
6/12/2018 10:00,6.51,5.96,58.3,0.8,5.14,14.82,6.51,5.96,0.8,5.14,11.138
6/12/2018 16:00,6.28,5.61,55.92,0.85,5.37,14.79,6.28,5.61,0.85,5.37,10.762
6/12/2018 22:00,4.21,3.92,22.51,0.52,2.94,7.56,4.21,3.92,0.52,2.94,10.68
6/13/2018 4:00,2.66,2.68,17.1,0.43,1.76,6.59,2.66,2.68,0.43,1.76,10.704
6/13/2018 10:00,2.72,2.39,19.58,0.48,2.48,7.89,2.72,2.39,0.48,2.48,12.056
6/13/2018 16:00,2.33,2.28,59.55,0.78,2.07,24.13,2.33,2.28,0.78,2.07,12.187
6/13/2018 22:00,2.23,2.33,111.6,0.49,1.73,42.66,2.23,2.33,0.49,1.73,10.852
6/14/2018 4:00,2.12,2.14,72.21,0.62,1.53,30.42,2.12,2.14,0.62,1.53,11.638
6/14/2018 10:00,2.56,2.43,87.06,1.67,3.01,49.27,2.56,2.43,1.67,3.01,9.328
6/14/2018 16:00,1.5,1.77,100.7,0.48,1.51,173.95,1.5,1.77,0.48,1.51,10.303
6/14/2018 22:00,2.66,2.54,71.46,0.24,1.88,28.73,2.66,2.54,0.24,1.88,10.712
6/15/2018 4:00,2.79,2.67,82.79,0.71,1.98,35.97,2.79,2.67,0.71,1.98,10.901
6/15/2018 10:00,2.86,2.78,107.8,0.27,1.87,52.19,2.86,2.78,0.27,1.87,10.704
6/15/2018 16:00,3.01,2.91,97.01,0.39,2.2,43.96,3.01,2.91,0.39,2.2,10.704
6/15/2018 22:00,2.63,2.51,79.94,0.26,1.84,34.33,2.63,2.51,0.26,1.84,10.622
6/16/2018 4:00,2.3,2.37,82.44,0.62,1.93,31.32,2.3,2.37,0.62,1.93,10.737
6/16/2018 10:00,2.47,2.37,124.5,0.49,1.76,54.51,2.47,2.37,0.49,1.76,10.393
6/16/2018 16:00,2.53,2.32,114.3,0.68,2.2,42.99,2.53,2.32,0.68,2.2,10.311
6/16/2018 22:00,2.48,2.33,83.4,0.26,1.86,26.35,2.48,2.33,0.26,1.86,10.426
6/17/2018 4:00,2.47,2.26,73.94,0.31,1.74,23.93,2.47,2.26,0.31,1.74,10.5
6/17/2018 10:00,2.05,2.51,97.64,0.28,1.72,123.25,2.05,2.51,0.28,1.72,9.574
6/17/2018 16:00,2.35,2.75,92.9,0.27,1.77,109.23,2.35,2.75,0.27,1.77,9.492
6/17/2018 22:00,2.34,2.57,67.32,0.78,2.31,58.21,2.34,2.57,0.78,2.31,9.697
6/18/2018 4:00,2.04,1.95,32.22,0.28,1.53,25.56,2.04,1.95,0.28,1.53,10.156
6/18/2018 10:00,1.94,1.87,51.01,0.22,1.38,30.56,1.94,1.87,0.22,1.38,10.123
6/18/2018 16:00,1.82,1.75,49.23,0.43,1.65,25.34,1.82,1.75,0.43,1.65,10.295
6/18/2018 22:00,1.87,1.78,47.97,0.22,1.36,24.62,1.87,1.78,0.22,1.36,10.131
6/19/2018 4:00,1.87,1.7,51.56,0.34,1.54,26.51,1.87,1.7,0.34,1.54,10.115
6/19/2018 10:00,1.64,1.58,56.65,0.47,1.37,31.92,1.64,1.58,0.47,1.37,10.262
6/19/2018 16:00,1.85,1.74,45.91,0.38,1.27,23.25,1.85,1.74,0.38,1.27,10.18
6/19/2018 22:00,8.08,4.71,23.77,1.6,8.68,12.52,8.08,4.71,1.6,8.68,9.713
6/20/2018 4:00,2.1,1.84,14.68,0.3,1.88,8.11,2.1,1.84,0.3,1.88,9.55
6/20/2018 10:00,1.98,1.86,7.9,0.21,1.39,5.27,1.98,1.86,0.21,1.39,9.975
6/20/2018 16:00,4.8,4.34,10.58,0.49,3.42,7.57,4.8,4.34,0.49,3.42,10.36
6/20/2018 22:00,5.72,5.24,20.81,0.39,3.59,10.68,5.72,5.24,0.39,3.59,10.77
6/21/2018 4:00,5.82,5.31,23.12,0.46,3.4,11.3,5.82,5.31,0.46,3.4,11.032
6/21/2018 10:00,5.71,5.28,25.03,0.63,3.81,12.05,5.71,5.28,0.63,3.81,11.073
6/21/2018 16:00,6.4,6,20.74,0.82,3.94,10.45,6.4,6,0.82,3.94,11.31
6/21/2018 22:00,5.99,5.85,11.4,0.37,3.15,6.93,5.99,5.85,0.37,3.15,11.359
6/22/2018 4:00,6.3,6.1,9.47,0.53,3.43,6.45,6.3,6.1,0.53,3.43,11.417
6/22/2018 10:00,6.22,6.18,9.93,0.51,3.83,6.21,6.22,6.18,0.51,3.83,11.204
6/22/2018 16:00,1.81,2.37,118.1,0.34,0.77,225.85,1.81,2.37,0.34,0.77,11.196
6/22/2018 22:00,7.42,7.2,7.97,0.47,4.14,6.12,7.42,7.2,0.47,4.14,10.631
6/23/2018 4:00,7.82,7.5,6.81,0.65,4.26,6.03,7.82,7.5,0.65,4.26,11.376
6/23/2018 10:00,8.54,8.63,17.54,1.34,5.72,9.31,8.54,8.63,1.34,5.72,11.875
6/23/2018 16:00,9.21,9.15,18.84,0.87,5.11,9.63,9.21,9.15,0.87,5.11,11.9
6/23/2018 22:00,8.65,8.69,14.31,0.55,4.57,8.13,8.65,8.69,0.55,4.57,11.72
6/24/2018 4:00,8.28,7.61,11.61,0.86,5.39,6.94,8.28,7.61,0.86,5.39,10.516
6/24/2018 10:00,9.11,8.34,15.48,1.46,6.45,7.87,9.11,8.34,1.46,6.45,11.335
6/24/2018 10:00,9.11,8.34,15.48,1.46,6.45,7.87,9.11,8.34,1.46,6.45,11.335
6/24/2018 16:00,8.41,8.03,14.24,1.11,5.59,7.3,8.41,8.03,1.11,5.59,11.425
6/24/2018 22:00,8.64,8.19,14.5,0.7,5.33,7.42,8.64,8.19,0.7,5.33,11.106
6/25/2018 4:00,8.81,8.25,16.23,0.61,5.24,7.58,8.81,8.25,0.61,5.24,11.024
6/25/2018 10:00,8.72,8.19,20.27,0.62,5.1,8.09,8.72,8.19,0.62,5.1,11.209
6/25/2018 16:00,7.17,7.23,22.8,1,4.75,7.85,7.17,7.23,1,4.75,11.201
6/25/2018 22:00,9.03,8.32,19.57,0.7,5.52,7.67,9.03,8.32,0.7,5.52,10.704
6/26/2018 4:00,9.31,8.36,17.47,0.59,5.51,7.28,9.31,8.36,0.59,5.51,10.778
6/26/2018 10:00,7.84,7.02,15.16,0.45,4.64,6.3,7.84,7.02,0.45,4.64,10.842
6/26/2018 16:00,7.26,6.58,13.35,0.53,4.42,5.75,7.26,6.58,0.53,4.42,11.111
6/26/2018 22:00,7.62,7.08,12.31,0.59,4.72,5.96,7.62,7.08,0.59,4.72,10.884
6/27/2018 4:00,7.85,7.15,13.13,0.76,4.91,6.09,7.85,7.15,0.76,4.91,10.901
6/27/2018 10:00,7.68,7.19,14.15,0.53,4.58,6.23,7.68,7.19,0.53,4.58,11.03
6/27/2018 16:00,8.28,7.61,12.93,0.67,4.94,6.4,8.28,7.61,0.67,4.94,11.087
6/27/2018 22:00,7.78,7.2,14.2,0.62,4.86,6.24,7.78,7.2,0.62,4.86,11.057
6/28/2018 4:00,8.06,7.34,14.85,0.76,4.97,6.47,8.06,7.34,0.76,4.97,11.081
6/28/2018 10:00,7.1,6.37,21.06,0.37,4.21,8.44,7.1,6.37,0.37,4.21,11.054
6/28/2018 16:00,7.38,6.73,13.2,0.38,4.59,6.65,7.38,6.73,0.38,4.59,11.087
6/28/2018 22:00,7.25,6.55,11.71,0.38,5.02,6.01,7.25,6.55,0.38,5.02,10.819
6/29/2018 4:00,6.04,5.51,15.19,0.57,4.7,5.98,6.04,5.51,0.57,4.7,10.835
6/29/2018 10:00,6.81,6.23,18.06,0.37,4.66,6.91,6.81,6.23,0.37,4.66,10.483
6/29/2018 16:00,5.88,5.88,24.96,0.8,4.76,7.94,5.88,5.88,0.8,4.76,10.975
6/29/2018 22:00,7.15,6.07,15.94,0.66,6.5,6.76,7.15,6.07,0.66,6.5,11.114
6/30/2018 4:00,6.43,6.04,15.39,0.53,4.58,6.94,6.43,6.04,0.53,4.58,11.269
6/30/2018 10:00,8.11,8.46,27.17,1.89,6.9,11.23,8.11,8.46,1.89,6.9,11.728
6/30/2018 16:00,6.82,6.54,18.82,0.81,4.95,7.71,6.82,6.54,0.81,4.95,11.253
6/30/2018 22:00,6.91,6.39,26.65,0.51,4.89,7.59,6.91,6.39,0.51,4.89,10.77
7/1/2018 4:00,5.75,5.36,28.03,0.54,4.25,6.71,5.75,5.36,0.54,4.25,10.811
7/1/2018 10:00,5.91,5.4,29.24,0.51,4.47,7.13,5.91,5.4,0.51,4.47,11.188
7/1/2018 16:00,6.32,5.68,33.99,0.64,4.81,7.7,6.32,5.68,0.64,4.81,11.155
7/1/2018 22:00,6.24,5.53,19.48,0.56,4.91,5.69,6.24,5.53,0.56,4.91,10.68
7/2/2018 4:00,6.17,5.62,18.49,0.53,4.66,5.87,6.17,5.62,0.53,4.66,10.778
7/2/2018 10:00,6.13,5.7,18.41,0.82,5.25,5.8,6.13,5.7,0.82,5.25,10.762
7/2/2018 16:00,6.88,6.46,15.99,0.75,5.22,6.06,6.88,6.46,0.75,5.22,10.712
7/2/2018 22:00,6.83,6.85,13.38,1.03,5.64,6.39,6.83,6.85,1.03,5.64,10.909
7/3/2018 4:00,7.68,6.91,10.25,0.6,5.68,5.89,7.68,6.91,0.6,5.68,10.925
7/3/2018 10:00,7.55,6.78,11.32,0.5,5.63,6.03,7.55,6.78,0.5,5.63,10.934
7/3/2018 16:00,7.11,6.77,11.67,1.03,6.07,6.33,7.11,6.77,1.03,6.07,11.057
7/3/2018 22:00,8.8,7.41,7.65,1.3,7.94,5.83,8.8,7.41,1.3,7.94,11.024
7/4/2018 4:00,8.69,7.35,6.83,0.62,6.34,5.59,8.69,7.35,0.62,6.34,11.032
7/4/2018 10:00,5.96,5.48,8,0.45,4.28,5.05,5.96,5.48,0.45,4.28,11.089
7/4/2018 16:00,6.3,5.93,7.99,0.43,4.39,5.36,6.3,5.93,0.43,4.39,11.065
7/4/2018 22:00,7.06,6.47,8.41,0.45,4.92,5.62,7.06,6.47,0.45,4.92,11.196
7/5/2018 4:00,8.42,7.22,8.87,0.42,5.83,6.06,8.42,7.22,0.42,5.83,11.04
7/5/2018 10:00,6.17,5.62,13.38,0.36,4.3,6.12,6.17,5.62,0.36,4.3,11.122
7/5/2018 16:00,5.71,5.7,16.52,0.73,4.22,6.77,5.71,5.7,0.73,4.22,11.065
7/5/2018 22:00,7.91,6.77,13.2,0.48,5.66,6.73,7.91,6.77,0.48,5.66,11.048
7/6/2018 4:00,7.45,6.65,15.24,0.84,5.75,7.26,7.45,6.65,0.84,5.75,11.212
7/6/2018 10:00,6.51,6.13,12.94,0.43,4.53,6.61,6.51,6.13,0.43,4.53,11.376
7/6/2018 16:00,6.41,6.15,10.18,0.52,4.64,6.08,6.41,6.15,0.52,4.64,11.458
7/6/2018 22:00,8.04,7.17,8.55,0.54,5.74,6.21,8.04,7.17,0.54,5.74,11.097
7/7/2018 4:00,8.16,7.03,6.64,0.98,6.61,5.7,8.16,7.03,0.98,6.61,11.188
7/7/2018 10:00,6.77,6.22,5.96,0.43,4.92,6.52,6.77,6.22,0.43,4.92,10.467
7/7/2018 16:00,6.75,6.37,6.41,0.52,5,6.76,6.75,6.37,0.52,5,10.205
7/7/2018 22:00,2.53,2.57,7.85,0.51,2.44,5.89,2.53,2.57,0.51,2.44,8.452
7/8/2018 4:00,3.11,2.95,3.17,0.34,2.87,3.36,3.11,2.95,0.34,2.87,9.722
7/8/2018 10:00,4.49,4.45,3.56,0.31,3.11,4.19,4.49,4.45,0.31,3.11,10.884
7/8/2018 16:00,5.29,5.08,4,0.39,3.88,4.44,5.29,5.08,0.39,3.88,11.163
7/8/2018 22:00,5.67,5.44,7.97,0.41,4.03,5.72,5.67,5.44,0.41,4.03,11.138
7/9/2018 4:00,6.74,6.38,19.9,0.56,4.51,10.95,6.74,6.38,0.56,4.51,11.13
7/9/2018 10:00,6.5,6.04,18.27,0.61,4.63,8.67,6.5,6.04,0.61,4.63,11.204
7/9/2018 16:00,5.98,5.66,17.51,0.52,4.46,7.68,5.98,5.66,0.52,4.46,11.122
7/9/2018 22:00,6.67,6.14,16.97,0.53,5.07,7.21,6.67,6.14,0.53,5.07,11.376
7/10/2018 4:00,6.35,6.19,18.65,0.98,4.81,7.59,6.35,6.19,0.98,4.81,11.179
7/10/2018 10:00,9.44,9.3,16.54,1.2,7.01,9.7,9.44,9.3,1.2,7.01,10.737
7/10/2018 16:00,9.94,9.11,20.71,1.62,8.63,10.65,9.94,9.11,1.62,8.63,10.77
7/10/2018 22:00,7.08,6.57,13.43,0.52,5.01,6.63,7.08,6.57,0.52,5.01,11.401
7/11/2018 4:00,6.61,6.25,17.19,0.44,4.43,6.85,6.61,6.25,0.44,4.43,11.376
7/11/2018 10:00,10.9,10.18,20.64,1.58,8.35,10.45,10.9,10.18,1.58,8.35,10.557
7/11/2018 16:00,6.9,6.34,23.06,0.71,5.47,7.37,6.9,6.34,0.71,5.47,11.163
7/11/2018 22:00,7.17,6.49,22.22,0.55,5.14,7.41,7.17,6.49,0.55,5.14,11.122
7/12/2018 4:00,6.43,6.02,21.85,0.66,4.91,7.23,6.43,6.02,0.66,4.91,11.392
7/12/2018 10:00,7.11,6.43,24.25,0.51,5.28,7.83,7.11,6.43,0.51,5.28,11.089
7/12/2018 16:00,6.31,5.84,28.14,0.79,4.73,9.04,6.31,5.84,0.79,4.73,11.048
7/12/2018 22:00,6.51,6.22,21.87,0.55,4.64,7.83,6.51,6.22,0.55,4.64,11.278
7/13/2018 4:00,5.63,5.43,20.86,0.5,4.05,7.01,5.63,5.43,0.5,4.05,11.499
7/13/2018 10:00,5.97,5.69,21.25,0.44,4.32,7.2,5.97,5.69,0.44,4.32,11.163
7/13/2018 16:00,6.06,5.61,16.97,0.55,4.61,6.37,6.06,5.61,0.55,4.61,11.147
7/13/2018 22:00,5.97,5.7,15.54,0.26,3.65,6.24,5.97,5.7,0.26,3.65,11.057
7/14/2018 4:00,6.08,5.83,16.4,0.34,4.09,6.53,6.08,5.83,0.34,4.09,11.138
